school_id,year,state,district,school_type,location,management,enrollment_boys,enrollment_girls,total_enrollment,num_teachers,pupil_teacher_ratio,num_classrooms,has_electricity,has_drinking_water,has_toilet_boys,has_toilet_girls,has_library,has_computer_lab,has_playground,has_boundary_wall,infrastructure_score,gender_parity_index,dropout_rate_boys,dropout_rate_girls,avg_dropout_rate,dropout_risk
SCH00050,2022,Madhya Pradesh,Madhya Pradesh_District_6,Primary,Urban,Government,373,340,713,20,35.65,20,0,1,1,1,1,1,1,1,0.875,0.912,17.56,14.68,16.12,Medium
SCH00050,2023,Madhya Pradesh,Madhya Pradesh_District_6,Primary,Urban,Government,376,372,748,21,35.62,15,1,1,1,1,1,1,0,1,0.875,0.989,8.36,5.97,7.16,Low
SCH00050,2024,Madhya Pradesh,Madhya Pradesh_District_6,Primary,Urban,Government,415,324,739,22,33.59,20,1,1,0,1,1,0,1,1,0.75,0.781,14.18,16.13,15.16,Medium
SCH00051,2022,Rajasthan,Rajasthan_District_3,Upper Primary,Urban,Private,94,91,185,4,46.25,4,0,0,1,1,1,1,1,1,0.75,0.968,0.52,0.0,0.26,Low
SCH00051,2023,Rajasthan,Rajasthan_District_3,Upper Primary,Urban,Private,103,105,208,5,41.6,4,0,1,1,1,1,1,1,0,0.75,1.019,16.15,14.27,15.21,Medium
SCH00051,2024,Rajasthan,Rajasthan_District_3,Upper Primary,Urban,Private,108,122,230,4,57.5,4,1,1,1,1,1,1,0,0,0.75,1.13,15.22,11.72,13.47,Medium
SCH00052,2022,Karnataka,Karnataka_District_4,Primary,Rural,Government,202,201,403,13,31.0,11,1,0,1,1,0,0,1,1,0.625,0.995,19.81,15.74,17.78,Medium
SCH00052,2023,Karnataka,Karnataka_District_4,Primary,Rural,Government,212,212,424,12,35.33,8,0,0,1,1,0,1,1,1,0.625,1.0,24.77,20.5,22.64,High
SCH00052,2024,Karnataka,Karnataka_District_4,Primary,Rural,Government,194,204,398,13,30.62,9,0,1,0,1,0,0,1,1,0.5,1.052,7.45,4.36,5.9,Low
SCH00053,2022,Himachal Pradesh,Himachal Pradesh_District_3,Upper Primary,Rural,Private,270,226,496,13,38.15,15,0,1,1,1,0,1,1,1,0.75,0.837,23.97,27.17,25.57,High
SCH00053,2023,Himachal Pradesh,Himachal Pradesh_District_3,Upper Primary,Rural,Private,272,283,555,16,34.69,16,1,1,1,1,1,0,1,1,0.875,1.04,12.7,9.92,11.31,Medium
SCH00053,2024,Himachal Pradesh,Himachal Pradesh_District_3,Upper Primary,Rural,Private,275,276,551,15,36.73,16,1,1,0,1,0,0,0,0,0.375,1.004,12.74,10.79,11.76,Medium
SCH00054,2022,Punjab,Punjab_District_2,Upper Primary,Urban,Private,286,310,596,19,31.37,16,1,1,1,1,0,1,1,1,0.875,1.084,7.03,4.6,5.81,Low
SCH00054,2023,Punjab,Punjab_District_2,Upper Primary,Urban,Private,291,311,602,21,28.67,14,1,1,1,0,1,0,1,1,0.75,1.069,0.0,5.0,2.5,Low
SCH00054,2024,Punjab,Punjab_District_2,Upper Primary,Urban,Private,292,255,547,17,32.18,12,0,1,1,0,1,1,1,1,0.75,0.873,13.42,22.28,17.85,Medium
SCH00055,2022,Assam,Assam_District_4,Secondary,Rural,Government,122,122,244,5,48.8,5,1,1,1,1,1,0,0,0,0.625,1.0,21.47,23.29,22.38,High
SCH00055,2023,Assam,Assam_District_4,Secondary,Rural,Government,127,119,246,5,49.2,6,1,1,1,1,1,0,1,1,0.875,0.937,1.75,0.0,0.87,Low
SCH00055,2024,Assam,Assam_District_4,Secondary,Rural,Government,119,125,244,6,40.67,7,1,1,0,1,0,0,0,0,0.375,1.05,26.07,25.39,25.73,High
SCH00056,2022,Uttar Pradesh,Uttar Pradesh_District_1,Secondary,Rural,Government,242,228,470,19,24.74,10,1,1,1,1,1,0,1,1,0.875,0.942,14.31,13.75,14.03,Medium
SCH00056,2023,Uttar Pradesh,Uttar Pradesh_District_1,Secondary,Rural,Government,272,252,524,18,29.11,15,0,1,1,1,1,0,1,0,0.625,0.926,22.35,24.69,23.52,High
SCH00056,2024,Uttar Pradesh,Uttar Pradesh_District_1,Secondary,Rural,Government,243,220,463,17,27.24,15,1,1,0,1,0,1,1,1,0.75,0.905,38.98,41.98,40.48,High
SCH00057,2022,Himachal Pradesh,Himachal Pradesh_District_4,Higher Secondary,Urban,Government,175,165,340,12,28.33,7,1,1,0,1,1,0,0,1,0.625,0.943,12.15,7.47,9.81,Low
SCH00057,2023,Himachal Pradesh,Himachal Pradesh_District_4,Higher Secondary,Urban,Government,199,206,405,14,28.93,10,0,1,1,1,0,0,1,1,0.625,1.035,22.1,25.13,23.62,High
SCH00057,2024,Himachal Pradesh,Himachal Pradesh_District_4,Higher Secondary,Urban,Government,199,206,405,13,31.15,9,0,1,1,1,0,0,0,0,0.375,1.035,21.81,21.23,21.52,High
SCH00058,2022,Assam,Assam_District_1,Upper Primary,Rural,Government,352,365,717,18,39.83,20,1,1,1,1,1,1,0,1,0.875,1.037,17.75,19.73,18.74,Medium
SCH00058,2023,Assam,Assam_District_1,Upper Primary,Rural,Government,394,345,739,15,49.27,18,1,1,1,1,1,1,1,1,1.0,0.876,15.48,14.61,15.05,Medium
SCH00058,2024,Assam,Assam_District_1,Upper Primary,Rural,Government,340,391,731,19,38.47,15,1,1,1,1,0,0,1,0,0.625,1.15,32.06,38.5,35.28,High
SCH00059,2022,Uttarakhand,Uttarakhand_District_3,Upper Primary,Rural,Government,144,199,343,10,34.3,10,1,0,1,1,1,0,0,1,0.625,1.382,20.87,20.62,20.75,High
SCH00059,2023,Uttarakhand,Uttarakhand_District_3,Upper Primary,Rural,Government,184,176,360,11,32.73,9,1,1,1,1,1,1,1,1,1.0,0.957,5.42,0.66,3.04,Low
SCH00059,2024,Uttarakhand,Uttarakhand_District_3,Upper Primary,Rural,Government,196,165,361,12,30.08,11,1,1,1,1,0,0,1,1,0.75,0.842,12.57,12.85,12.71,Medium
SCH00060,2022,Jammu and Kashmir,Jammu and Kashmir_District_3,Higher Secondary,Rural,Government,379,370,749,23,32.57,23,0,1,1,1,1,0,1,1,0.75,0.976,3.86,0.09,1.97,Low
SCH00060,2023,Jammu and Kashmir,Jammu and Kashmir_District_3,Higher Secondary,Rural,Government,393,350,743,23,32.3,17,1,1,1,0,0,0,1,1,0.625,0.891,25.48,34.72,30.1,High
SCH00060,2024,Jammu and Kashmir,Jammu and Kashmir_District_3,Higher Secondary,Rural,Government,367,392,759,19,39.95,19,1,1,0,0,0,0,0,1,0.375,1.068,26.06,39.67,32.86,High
SCH00061,2022,Arunachal Pradesh,Arunachal Pradesh_District_1,Higher Secondary,Rural,Government,85,75,160,4,40.0,5,0,1,1,0,1,0,1,0,0.5,0.882,22.71,36.66,29.69,High
SCH00061,2023,Arunachal Pradesh,Arunachal Pradesh_District_1,Higher Secondary,Rural,Government,76,69,145,4,36.25,3,1,1,1,0,0,0,1,1,0.625,0.908,27.29,37.99,32.64,High
SCH00061,2024,Arunachal Pradesh,Arunachal Pradesh_District_1,Higher Secondary,Rural,Government,76,78,154,5,30.8,4,1,0,1,1,1,1,1,1,0.875,1.026,27.78,27.26,27.52,High
SCH00062,2022,Arunachal Pradesh,Arunachal Pradesh_District_3,Higher Secondary,Rural,Private,267,285,552,18,30.67,11,1,1,1,1,1,0,1,1,0.875,1.067,14.31,12.59,13.45,Medium
SCH00062,2023,Arunachal Pradesh,Arunachal Pradesh_District_3,Higher Secondary,Rural,Private,284,230,514,19,27.05,12,1,1,1,1,0,0,0,0,0.5,0.81,11.0,13.18,12.09,Medium
SCH00062,2024,Arunachal Pradesh,Arunachal Pradesh_District_3,Higher Secondary,Rural,Private,297,306,603,19,31.74,20,1,1,1,1,1,1,1,1,1.0,1.03,7.73,4.82,6.27,Low
SCH00063,2022,Sikkim,Sikkim_District_5,Higher Secondary,Rural,Government,354,320,674,17,39.65,14,1,1,1,1,0,0,1,1,0.75,0.904,20.8,20.88,20.84,High
SCH00063,2023,Sikkim,Sikkim_District_5,Higher Secondary,Rural,Government,289,353,642,17,37.76,15,1,1,1,1,0,1,1,0,0.75,1.221,22.88,20.56,21.72,High
SCH00063,2024,Sikkim,Sikkim_District_5,Higher Secondary,Rural,Government,313,315,628,19,33.05,14,0,1,1,1,1,0,1,0,0.625,1.006,0.0,0.0,0.0,Low
SCH00064,2022,Delhi,Delhi_District_2,Higher Secondary,Rural,Government,143,139,282,5,56.4,8,0,1,1,1,1,1,0,0,0.625,0.972,23.63,24.75,24.19,High
SCH00064,2023,Delhi,Delhi_District_2,Higher Secondary,Rural,Government,115,114,229,6,38.17,5,1,1,1,1,1,0,1,0,0.75,0.991,32.36,39.53,35.95,High
SCH00064,2024,Delhi,Delhi_District_2,Higher Secondary,Rural,Government,141,128,269,5,53.8,8,0,1,0,1,1,0,1,1,0.625,0.908,15.51,10.61,13.06,Medium
SCH00065,2022,Goa,Goa_District_2,Primary,Urban,Government,353,355,708,18,39.33,15,0,0,1,0,1,0,1,1,0.5,1.006,32.1,48.18,40.14,High
SCH00065,2023,Goa,Goa_District_2,Primary,Urban,Government,361,395,756,20,37.8,21,1,1,0,1,0,0,0,0,0.375,1.094,32.12,33.84,32.98,High
SCH00065,2024,Goa,Goa_District_2,Primary,Urban,Government,368,335,703,21,33.48,14,1,0,1,1,0,0,1,0,0.5,0.91,16.48,17.49,16.98,Medium
SCH00066,2022,Bihar,Bihar_District_2,Upper Primary,Rural,Private,265,280,545,20,27.25,12,1,0,1,1,0,0,1,1,0.625,1.057,27.32,26.89,27.11,High
SCH00066,2023,Bihar,Bihar_District_2,Upper Primary,Rural,Private,263,313,576,15,38.4,15,1,1,1,1,1,0,0,0,0.625,1.19,28.26,24.05,26.16,High
SCH00066,2024,Bihar,Bihar_District_2,Upper Primary,Rural,Private,255,276,531,15,35.4,13,0,1,1,1,1,1,1,0,0.75,1.082,29.29,35.03,32.16,High
SCH00067,2022,Andhra Pradesh,Andhra Pradesh_District_5,Primary,Rural,Government,142,155,297,7,42.43,6,1,1,1,1,1,0,1,1,0.875,1.092,4.46,0.0,2.23,Low
SCH00067,2023,Andhra Pradesh,Andhra Pradesh_District_5,Primary,Rural,Government,119,167,286,7,40.86,6,0,1,1,1,1,1,0,1,0.75,1.403,25.08,26.69,25.89,High
SCH00067,2024,Andhra Pradesh,Andhra Pradesh_District_5,Primary,Rural,Government,133,142,275,8,34.38,7,0,1,1,0,0,0,1,1,0.5,1.068,27.39,34.18,30.78,High
SCH00068,2022,Bihar,Bihar_District_3,Secondary,Urban,Aided,252,271,523,17,30.76,13,0,1,1,1,1,0,0,1,0.625,1.075,23.24,21.63,22.44,High
SCH00068,2023,Bihar,Bihar_District_3,Secondary,Urban,Aided,252,253,505,19,26.58,11,0,1,0,0,1,0,0,0,0.25,1.004,12.03,17.47,14.75,Medium
SCH00068,2024,Bihar,Bihar_District_3,Secondary,Urban,Aided,235,270,505,17,29.71,13,1,1,1,1,1,1,1,0,0.875,1.149,8.27,3.96,6.11,Low
SCH00069,2022,Madhya Pradesh,Madhya Pradesh_District_3,Secondary,Rural,Government,92,115,207,5,41.4,4,0,1,1,1,0,0,0,1,0.5,1.25,25.15,21.21,23.18,High
SCH00069,2023,Madhya Pradesh,Madhya Pradesh_District_3,Secondary,Rural,Government,99,98,197,5,39.4,3,0,1,1,0,0,0,1,1,0.5,0.99,14.97,24.57,19.77,Medium
SCH00069,2024,Madhya Pradesh,Madhya Pradesh_District_3,Secondary,Rural,Government,103,112,215,6,35.83,5,0,1,1,0,0,1,1,0,0.5,1.087,28.42,42.3,35.36,High
SCH00070,2022,Rajasthan,Rajasthan_District_2,Upper Primary,Urban,Government,230,197,427,16,26.69,8,1,0,0,1,0,0,1,1,0.5,0.857,11.14,7.58,9.36,Low
SCH00070,2023,Rajasthan,Rajasthan_District_2,Upper Primary,Urban,Government,244,224,468,13,36.0,14,1,0,1,0,1,0,0,0,0.375,0.918,34.56,50.0,42.28,High
SCH00070,2024,Rajasthan,Rajasthan_District_2,Upper Primary,Urban,Government,241,248,489,14,34.93,11,1,1,1,1,0,0,1,1,0.75,1.029,13.83,13.47,13.65,Medium
SCH00071,2022,Meghalaya,Meghalaya_District_2,Upper Primary,Urban,Government,242,282,524,15,34.93,12,1,1,1,0,0,0,1,1,0.625,1.165,8.1,15.45,11.78,Medium
SCH00071,2023,Meghalaya,Meghalaya_District_2,Upper Primary,Urban,Government,250,246,496,12,41.33,15,1,1,1,0,1,1,1,0,0.75,0.984,15.37,20.37,17.87,Medium
SCH00071,2024,Meghalaya,Meghalaya_District_2,Upper Primary,Urban,Government,254,215,469,14,33.5,9,1,1,1,0,1,0,1,1,0.75,0.846,7.36,16.29,11.82,Medium
SCH00072,2022,Tripura,Tripura_District_3,Secondary,Urban,Government,57,52,109,2,54.5,3,1,1,1,0,1,0,1,1,0.75,0.912,13.31,22.04,17.67,Medium
SCH00072,2023,Tripura,Tripura_District_3,Secondary,Urban,Government,58,53,111,3,37.0,3,0,1,1,1,1,0,0,1,0.625,0.914,14.57,12.98,13.77,Medium
SCH00072,2024,Tripura,Tripura_District_3,Secondary,Urban,Government,47,43,90,3,30.0,3,0,1,1,0,1,1,0,0,0.5,0.915,7.14,13.89,10.52,Medium
SCH00073,2022,Uttar Pradesh,Uttar Pradesh_District_3,Higher Secondary,Rural,Government,252,232,484,15,32.27,9,1,1,1,1,1,0,1,1,0.875,0.921,6.17,2.53,4.35,Low
SCH00073,2023,Uttar Pradesh,Uttar Pradesh_District_3,Higher Secondary,Rural,Government,216,209,425,17,25.0,10,0,1,0,1,0,0,1,1,0.5,0.968,7.39,2.39,4.89,Low
SCH00073,2024,Uttar Pradesh,Uttar Pradesh_District_3,Higher Secondary,Rural,Government,222,206,428,15,28.53,11,1,0,0,0,0,0,0,1,0.25,0.928,22.38,32.93,27.66,High
SCH00074,2022,Himachal Pradesh,Himachal Pradesh_District_2,Higher Secondary,Rural,Government,222,244,466,20,23.3,11,0,1,1,1,1,0,1,1,0.75,1.099,14.62,12.55,13.58,Medium
SCH00074,2023,Himachal Pradesh,Himachal Pradesh_District_2,Higher Secondary,Rural,Government,229,290,519,18,28.83,14,0,1,1,1,0,0,1,1,0.625,1.266,18.23,15.72,16.97,Medium
SCH00074,2024,Himachal Pradesh,Himachal Pradesh_District_2,Higher Secondary,Rural,Government,245,242,487,18,27.06,11,0,0,0,0,1,1,1,1,0.5,0.988,34.25,41.98,38.12,High
SCH00075,2022,West Bengal,West Bengal_District_1,Upper Primary,Urban,Government,108,94,202,5,40.4,6,1,0,1,0,1,1,1,0,0.625,0.87,21.26,29.44,25.35,High
SCH00075,2023,West Bengal,West Bengal_District_1,Upper Primary,Urban,Government,102,107,209,4,52.25,4,1,1,1,1,0,0,1,0,0.625,1.049,24.86,20.11,22.49,High
SCH00075,2024,West Bengal,West Bengal_District_1,Upper Primary,Urban,Government,112,114,226,4,56.5,7,1,1,1,1,1,0,1,1,0.875,1.018,0.0,0.0,0.0,Low
SCH00076,2022,Manipur,Manipur_District_1,Higher Secondary,Rural,Government,266,237,503,14,35.93,12,0,0,1,1,1,0,1,0,0.5,0.891,13.41,8.93,11.17,Medium
SCH00076,2023,Manipur,Manipur_District_1,Higher Secondary,Rural,Government,261,236,497,14,35.5,14,0,1,1,1,1,0,1,0,0.625,0.904,23.02,25.67,24.35,High
SCH00076,2024,Manipur,Manipur_District_1,Higher Secondary,Rural,Government,217,252,469,13,36.08,10,1,1,1,1,1,0,1,0,0.75,1.161,16.21,13.91,15.06,Medium
SCH00077,2022,Punjab,Punjab_District_2,Primary,Rural,Government,360,306,666,29,22.97,13,1,1,1,1,1,0,1,1,0.875,0.85,13.17,11.09,12.13,Medium
SCH00077,2023,Punjab,Punjab_District_2,Primary,Rural,Government,339,337,676,24,28.17,14,0,1,1,1,1,0,1,1,0.75,0.994,4.09,0.0,2.04,Low
SCH00077,2024,Punjab,Punjab_District_2,Primary,Rural,Government,363,306,669,25,26.76,18,1,0,1,1,0,0,0,1,0.5,0.843,31.67,32.15,31.91,High
SCH00078,2022,Kerala,Kerala_District_1,Higher Secondary,Rural,Government,427,358,785,20,39.25,23,0,1,1,1,1,1,0,1,0.75,0.838,19.41,23.41,21.41,High
SCH00078,2023,Kerala,Kerala_District_1,Higher Secondary,Rural,Government,416,345,761,22,34.59,20,1,1,1,1,0,1,1,1,0.875,0.829,7.33,5.72,6.53,Low
SCH00078,2024,Kerala,Kerala_District_1,Higher Secondary,Rural,Government,389,332,721,18,40.06,15,0,1,1,1,1,0,1,1,0.75,0.853,24.4,27.24,25.82,High
SCH00079,2022,Uttarakhand,Uttarakhand_District_3,Primary,Rural,Private,419,375,794,23,34.52,19,0,1,1,1,1,0,0,1,0.625,0.895,14.88,12.08,13.48,Medium
SCH00079,2023,Uttarakhand,Uttarakhand_District_3,Primary,Rural,Private,444,392,836,25,33.44,22,1,0,1,0,0,0,1,1,0.5,0.883,24.61,38.04,31.32,High
SCH00079,2024,Uttarakhand,Uttarakhand_District_3,Primary,Rural,Private,383,443,826,23,35.91,22,1,1,1,0,0,0,1,0,0.5,1.157,33.62,49.54,41.58,High
SCH00080,2022,Jammu and Kashmir,Jammu and Kashmir_District_3,Secondary,Rural,Private,126,118,244,9,27.11,4,0,0,0,1,1,1,1,1,0.625,0.937,25.2,28.2,26.7,High
SCH00080,2023,Jammu and Kashmir,Jammu and Kashmir_District_3,Secondary,Rural,Private,142,127,269,8,33.62,6,1,0,1,0,1,0,1,0,0.5,0.894,30.07,42.65,36.36,High
SCH00080,2024,Jammu and Kashmir,Jammu and Kashmir_District_3,Secondary,Rural,Private,119,133,252,10,25.2,5,0,0,1,1,0,0,1,0,0.375,1.118,15.7,11.09,13.39,Medium
SCH00081,2022,Goa,Goa_District_2,Upper Primary,Rural,Private,301,354,655,19,34.47,15,0,1,0,1,1,0,1,1,0.625,1.176,22.91,22.3,22.6,High
SCH00081,2023,Goa,Goa_District_2,Upper Primary,Rural,Private,304,312,616,16,38.5,13,0,1,1,1,0,1,1,0,0.625,1.026,3.44,0.0,1.72,Low
SCH00081,2024,Goa,Goa_District_2,Upper Primary,Rural,Private,306,308,614,16,38.38,13,1,1,0,1,1,1,1,1,0.875,1.007,19.3,14.59,16.94,Medium
SCH00082,2022,Rajasthan,Rajasthan_District_4,Upper Primary,Urban,Private,273,265,538,14,38.43,11,1,1,0,0,1,0,1,1,0.625,0.971,11.0,16.61,13.8,Medium
SCH00082,2023,Rajasthan,Rajasthan_District_4,Upper Primary,Urban,Private,244,233,477,12,39.75,12,1,1,1,1,1,1,1,1,1.0,0.955,22.27,25.43,23.85,High
SCH00082,2024,Rajasthan,Rajasthan_District_4,Upper Primary,Urban,Private,259,226,485,15,32.33,15,1,0,0,1,1,0,1,1,0.625,0.873,18.68,15.26,16.97,Medium
SCH00083,2022,Arunachal Pradesh,Arunachal Pradesh_District_1,Higher Secondary,Urban,Aided,336,349,685,18,38.06,16,0,1,0,1,1,1,1,1,0.75,1.039,16.31,11.88,14.09,Medium
SCH00083,2023,Arunachal Pradesh,Arunachal Pradesh_District_1,Higher Secondary,Urban,Aided,358,324,682,21,32.48,13,1,0,0,1,1,0,1,0,0.5,0.905,10.44,9.53,9.98,Low
SCH00083,2024,Arunachal Pradesh,Arunachal Pradesh_District_1,Higher Secondary,Urban,Aided,385,371,756,17,44.47,22,1,1,1,1,1,0,1,0,0.75,0.964,3.78,0.0,1.89,Low
SCH00084,2022,Maharashtra,Maharashtra_District_6,Higher Secondary,Rural,Government,66,76,142,5,28.4,3,1,1,1,1,0,0,1,0,0.625,1.152,24.56,26.34,25.45,High
SCH00084,2023,Maharashtra,Maharashtra_District_6,Higher Secondary,Rural,Government,64,70,134,4,33.5,4,0,1,0,1,0,0,0,0,0.25,1.094,21.56,24.18,22.87,High
SCH00084,2024,Maharashtra,Maharashtra_District_6,Higher Secondary,Rural,Government,74,63,137,5,27.4,3,1,1,1,1,1,1,1,0,0.875,0.851,27.23,24.7,25.97,High
SCH00085,2022,Delhi,Delhi_District_2,Higher Secondary,Rural,Private,362,385,747,18,41.5,16,1,1,1,1,0,1,1,1,0.875,1.064,16.34,11.67,14.01,Medium
SCH00085,2023,Delhi,Delhi_District_2,Higher Secondary,Rural,Private,372,381,753,17,44.29,17,0,1,1,1,0,1,1,0,0.625,1.024,27.75,33.37,30.56,High
SCH00085,2024,Delhi,Delhi_District_2,Higher Secondary,Rural,Private,360,398,758,19,39.89,21,1,0,1,0,0,1,0,1,0.5,1.106,32.79,45.66,39.23,High
SCH00086,2022,Telangana,Telangana_District_4,Upper Primary,Urban,Government,182,193,375,11,34.09,8,1,1,1,1,0,1,0,1,0.75,1.06,4.23,0.67,2.45,Low
SCH00086,2023,Telangana,Telangana_District_4,Upper Primary,Urban,Government,179,188,367,12,30.58,8,0,1,0,1,1,1,1,1,0.75,1.05,10.39,6.47,8.43,Low
SCH00086,2024,Telangana,Telangana_District_4,Upper Primary,Urban,Government,184,172,356,12,29.67,8,1,1,1,1,1,1,1,1,1.0,0.935,16.15,14.97,15.56,Medium
SCH00087,2022,Karnataka,Karnataka_District_1,Secondary,Rural,Government,340,330,670,22,30.45,19,0,1,1,1,0,1,1,1,0.75,0.971,23.47,18.81,21.14,High
SCH00087,2023,Karnataka,Karnataka_District_1,Secondary,Rural,Government,337,342,679,21,32.33,15,0,0,1,1,1,0,1,1,0.625,1.015,12.13,11.19,11.66,Medium
SCH00087,2024,Karnataka,Karnataka_District_1,Secondary,Rural,Government,311,369,680,18,37.78,16,0,0,0,1,0,0,1,1,0.375,1.186,28.51,30.1,29.3,High
SCH00088,2022,Himachal Pradesh,Himachal Pradesh_District_2,Upper Primary,Rural,Private,286,353,639,21,30.43,15,1,1,1,1,1,0,0,0,0.625,1.234,9.58,6.45,8.01,Low
SCH00088,2023,Himachal Pradesh,Himachal Pradesh_District_2,Upper Primary,Rural,Private,326,283,609,18,33.83,12,1,1,0,0,1,0,1,0,0.5,0.868,10.84,18.37,14.6,Medium
SCH00088,2024,Himachal Pradesh,Himachal Pradesh_District_2,Upper Primary,Rural,Private,305,327,632,21,30.1,14,0,1,1,1,1,1,1,0,0.75,1.072,15.65,12.06,13.86,Medium
SCH00089,2022,Nagaland,Nagaland_District_1,Primary,Urban,Government,147,124,271,10,27.1,7,1,0,0,1,1,1,0,1,0.625,0.844,13.35,15.78,14.57,Medium
SCH00089,2023,Nagaland,Nagaland_District_1,Primary,Urban,Government,144,163,307,10,30.7,8,1,1,1,1,1,1,0,1,0.875,1.132,16.08,15.83,15.96,Medium
SCH00089,2024,Nagaland,Nagaland_District_1,Primary,Urban,Government,127,131,258,11,23.45,6,1,1,1,1,1,1,0,1,0.875,1.031,4.59,0.98,2.78,Low
SCH00090,2022,West Bengal,West Bengal_District_5,Primary,Rural,Government,33,35,68,2,34.0,3,0,1,1,0,1,1,1,1,0.75,1.061,5.25,10.26,7.75,Low
SCH00090,2023,West Bengal,West Bengal_District_5,Primary,Rural,Government,41,34,75,3,25.0,3,1,1,1,1,1,1,1,1,1.0,0.829,9.88,11.29,10.59,Medium
SCH00090,2024,West Bengal,West Bengal_District_5,Primary,Rural,Government,35,38,73,3,24.33,3,1,1,0,1,1,0,1,1,0.75,1.086,15.95,11.77,13.86,Medium
SCH00091,2022,West Bengal,West Bengal_District_4,Higher Secondary,Urban,Government,247,213,460,17,27.06,14,1,1,1,1,1,0,1,1,0.875,0.862,9.09,4.26,6.68,Low
SCH00091,2023,West Bengal,West Bengal_District_4,Higher Secondary,Urban,Government,202,254,456,17,26.82,12,1,0,1,1,1,1,0,1,0.75,1.257,15.57,16.24,15.91,Medium
SCH00091,2024,West Bengal,West Bengal_District_4,Higher Secondary,Urban,Government,251,236,487,20,24.35,15,1,1,1,1,0,1,1,1,0.875,0.94,19.86,17.98,18.92,Medium
SCH00092,2022,Karnataka,Karnataka_District_3,Primary,Rural,Government,51,53,104,2,52.0,3,1,1,1,1,1,0,1,1,0.875,1.039,21.7,21.33,21.51,High
SCH00092,2023,Karnataka,Karnataka_District_3,Primary,Rural,Government,56,52,108,3,36.0,3,0,0,0,0,0,0,0,0,0.0,0.929,31.12,37.78,34.45,High
SCH00092,2024,Karnataka,Karnataka_District_3,Primary,Rural,Government,59,50,109,2,54.5,3,0,1,1,1,0,0,0,1,0.5,0.847,18.83,18.23,18.53,Medium
SCH00093,2022,Rajasthan,Rajasthan_District_4,Upper Primary,Rural,Aided,42,35,77,3,25.67,3,1,0,1,1,1,0,1,1,0.75,0.833,15.13,18.51,16.82,Medium
SCH00093,2023,Rajasthan,Rajasthan_District_4,Upper Primary,Rural,Aided,33,33,66,2,33.0,3,1,0,1,0,1,1,0,1,0.625,1.0,26.38,36.9,31.64,High
SCH00093,2024,Rajasthan,Rajasthan_District_4,Upper Primary,Rural,Aided,41,33,74,3,24.67,3,1,0,1,1,0,0,1,1,0.625,0.805,20.43,19.41,19.92,Medium
SCH00094,2022,Mizoram,Mizoram_District_4,Primary,Rural,Private,203,213,416,11,37.82,13,1,0,1,1,1,0,1,1,0.75,1.049,27.54,27.3,27.42,High
SCH00094,2023,Mizoram,Mizoram_District_4,Primary,Rural,Private,204,197,401,9,44.56,11,1,1,1,1,0,1,1,0,0.75,0.966,20.29,19.6,19.94,Medium
SCH00094,2024,Mizoram,Mizoram_District_4,Primary,Rural,Private,206,212,418,9,46.44,11,1,1,0,1,1,0,0,1,0.625,1.029,11.62,7.2,9.41,Low
SCH00095,2022,Jammu and Kashmir,Jammu and Kashmir_District_1,Upper Primary,Rural,Government,351,373,724,23,31.48,15,1,1,0,1,1,0,1,0,0.625,1.063,13.98,10.64,12.31,Medium
SCH00095,2023,Jammu and Kashmir,Jammu and Kashmir_District_1,Upper Primary,Rural,Government,357,394,751,22,34.14,18,1,1,1,1,1,0,0,1,0.75,1.104,22.93,23.63,23.28,High
SCH00095,2024,Jammu and Kashmir,Jammu and Kashmir_District_1,Upper Primary,Rural,Government,354,380,734,24,30.58,15,1,1,1,1,1,1,0,1,0.875,1.073,27.26,33.14,30.2,High
SCH00096,2022,Odisha,Odisha_District_3,Primary,Urban,Aided,45,51,96,3,32.0,3,1,1,1,1,0,0,1,1,0.75,1.133,18.84,20.31,19.58,Medium
SCH00096,2023,Odisha,Odisha_District_3,Primary,Urban,Aided,49,49,98,2,49.0,3,1,1,1,1,1,1,1,0,0.875,1.0,13.67,12.31,12.99,Medium
SCH00096,2024,Odisha,Odisha_District_3,Primary,Urban,Aided,39,45,84,3,28.0,3,1,1,1,1,1,0,1,1,0.875,1.154,6.24,2.36,4.3,Low
SCH00097,2022,Rajasthan,Rajasthan_District_4,Upper Primary,Rural,Aided,254,256,510,13,39.23,11,1,1,1,0,1,0,1,0,0.625,1.008,4.76,11.65,8.2,Low
SCH00097,2023,Rajasthan,Rajasthan_District_4,Upper Primary,Rural,Aided,268,252,520,13,40.0,11,1,1,1,1,0,0,1,0,0.625,0.94,21.73,19.58,20.66,High
SCH00097,2024,Rajasthan,Rajasthan_District_4,Upper Primary,Rural,Aided,244,239,483,13,37.15,10,1,1,1,1,0,0,0,1,0.625,0.98,13.4,11.72,12.56,Medium
SCH00098,2022,Kerala,Kerala_District_2,Primary,Rural,Government,265,297,562,16,35.12,13,1,1,1,1,1,0,0,1,0.75,1.121,24.45,27.6,26.03,High
SCH00098,2023,Kerala,Kerala_District_2,Primary,Rural,Government,281,301,582,17,34.24,17,1,1,1,1,0,0,1,0,0.625,1.071,18.27,17.02,17.65,Medium
SCH00098,2024,Kerala,Kerala_District_2,Primary,Rural,Government,270,308,578,16,36.12,14,0,1,0,0,0,0,0,0,0.125,1.141,45.54,50.0,47.77,High
